Freq.	V(V1,V2)/I(R2)
4.93833833833832e+004	(7.90376944121753e+001dB,9.03162021234752e+001°)
4.93973973973972e+004	(7.90336487207096e+001dB,9.03151950747639e+001°)
4.94114114114112e+004	(7.90296087372700e+001dB,9.03141927931061e+001°)
4.94254254254252e+004	(7.90255744379134e+001dB,9.03131952484745e+001°)
4.94394394394392e+004	(7.90215457988438e+001dB,9.03122024110780e+001°)
4.94534534534533e+004	(7.90175227964119e+001dB,9.03112142513593e+001°)
4.94674674674673e+004	(7.90135054071131e+001dB,9.03102307399928e+001°)
4.94814814814813e+004	(7.90094936075870e+001dB,9.03092518478824e+001°)
4.94954954954953e+004	(7.90054873746161e+001dB,9.03082775461590e+001°)
4.95095095095093e+004	(7.90014866851246e+001dB,9.03073078061796e+001°)
4.95235235235233e+004	(7.89974915161774e+001dB,9.03063425995232e+001°)
4.95375375375373e+004	(7.89935018449789e+001dB,9.03053818979910e+001°)
4.95515515515514e+004	(7.89895176488722e+001dB,9.03044256736023e+001°)
4.95655655655654e+004	(7.89855389053377e+001dB,9.03034738985936e+001°)
4.95795795795794e+004	(7.89815655919924e+001dB,9.03025265454167e+001°)
4.95935935935934e+004	(7.89775976865884e+001dB,9.03015835867357e+001°)
4.96076076076074e+004	(7.89736351670123e+001dB,9.03006449954261e+001°)
4.96216216216214e+004	(7.89696780112841e+001dB,9.02997107445724e+001°)
4.96356356356354e+004	(7.89657261975559e+001dB,9.02987808074657e+001°)
4.96496496496495e+004	(7.89617797041111e+001dB,9.02978551576030e+001°)
4.96636636636635e+004	(7.89578385093635e+001dB,9.02969337686840e+001°)
4.96776776776775e+004	(7.89539025918562e+001dB,9.02960166146101e+001°)
4.96916916916915e+004	(7.89499719302605e+001dB,9.02951036694821e+001°)
4.97057057057055e+004	(7.89460465033751e+001dB,9.02941949075989e+001°)
4.97197197197195e+004	(7.89421262901253e+001dB,9.02932903034544e+001°)
4.97337337337335e+004	(7.89382112695614e+001dB,9.02923898317379e+001°)
4.97477477477475e+004	(7.89343014208587e+001dB,9.02914934673303e+001°)
4.97617617617616e+004	(7.89303967233157e+001dB,9.02906011853031e+001°)
4.97757757757756e+004	(7.89264971563536e+001dB,9.02897129609166e+001°)
4.97897897897896e+004	(7.89226026995154e+001dB,9.02888287696190e+001°)
4.98038038038036e+004	(7.89187133324650e+001dB,9.02879485870432e+001°)
4.98178178178176e+004	(7.89148290349859e+001dB,9.02870723890061e+001°)
4.98318318318316e+004	(7.89109497869809e+001dB,9.02862001515070e+001°)
4.98458458458456e+004	(7.89070755684708e+001dB,9.02853318507248e+001°)
4.98598598598597e+004	(7.89032063595937e+001dB,9.02844674630188e+001°)
4.98738738738737e+004	(7.88993421406040e+001dB,9.02836069649238e+001°)
4.98878878878877e+004	(7.88954828918716e+001dB,9.02827503331516e+001°)
4.99019019019017e+004	(7.88916285938813e+001dB,9.02818975445875e+001°)
4.99159159159157e+004	(7.88877792272313e+001dB,9.02810485762892e+001°)
4.99299299299297e+004	(7.88839347726332e+001dB,9.02802034054856e+001°)
4.99439439439437e+004	(7.88800952109104e+001dB,9.02793620095751e+001°)
4.99579579579578e+004	(7.88762605229978e+001dB,9.02785243661239e+001°)
4.99719719719718e+004	(7.88724306899408e+001dB,9.02776904528648e+001°)
4.99859859859858e+004	(7.88686056928944e+001dB,9.02768602476950e+001°)
5.00000000000000e+004	(7.88647855131226e+001dB,9.02760337286761e+001°)
Step Information: R=4.5K  (Run: 2/9)
3.60000000000000e+004	(7.87709994352432e+001dB,9.13815327138730e+001°)
3.60140140140140e+004	(7.87615613562048e+001dB,9.13901948703485e+001°)
3.60280280280280e+004	(7.87520874510966e+001dB,9.13989384565700e+001°)
3.60420420420420e+004	(7.87425773807557e+001dB,9.14077644967526e+001°)
3.60560560560561e+004	(7.87330308019469e+001dB,9.14166740312603e+001°)
3.60700700700701e+004	(7.87234473673019e+001dB,9.14256681169182e+001°)
3.60840840840841e+004	(7.87138267252581e+001dB,9.14347478273204e+001°)
3.60980980980981e+004	(7.87041685199948e+001dB,9.14439142531535e+001°)
3.61121121121121e+004	(7.86944723913702e+001dB,9.14531685025227e+001°)
3.61261261261261e+004	(7.86847379748555e+001dB,9.14625117012874e+001°)
3.61401401401401e+004	(7.86749649014691e+001dB,9.14719449934022e+001°)
3.61541541541542e+004	(7.86651527977089e+001dB,9.14814695412679e+001°)
3.61681681681682e+004	(7.86553012854835e+001dB,9.14910865260894e+001°)
3.61821821821822e+004	(7.86454099820428e+001dB,9.15007971482424e+001°)
3.61961961961962e+004	(7.86354784999061e+001dB,9.15106026276442e+001°)
3.62102102102102e+004	(7.86255064467906e+001dB,9.15205042041427e+001°)
3.62242242242242e+004	(7.86154934255364e+001dB,9.15305031379007e+001°)
3.62382382382382e+004	(7.86054390340326e+001dB,9.15406007098038e+001°)
3.62522522522522e+004	(7.85953428651400e+001dB,9.15507982218654e+001°)
3.62662662662663e+004	(7.85852045066138e+001dB,9.15610969976476e+001°)
3.62802802802803e+004	(7.85750235410240e+001dB,9.15714983826910e+001°)
3.62942942942943e+004	(7.85647995456745e+001dB,9.15820037449538e+001°)
3.63083083083083e+004	(7.85545320925215e+001dB,9.15926144752588e+001°)
3.63223223223223e+004	(7.85442207480891e+001dB,9.16033319877569e+001°)
3.63363363363363e+004	(7.85338650733845e+001dB,9.16141577203945e+001°)
3.63503503503503e+004	(7.85234646238109e+001dB,9.16250931353998e+001°)
3.63643643643644e+004	(7.85130189490791e+001dB,9.16361397197690e+001°)
3.63783783783784e+004	(7.85025275931174e+001dB,9.16472989857795e+001°)
3.63923923923924e+004	(7.84919900939798e+001dB,9.16585724714999e+001°)
3.64064064064064e+004	(7.84814059837527e+001dB,9.16699617413251e+001°)
3.64204204204204e+004	(7.84707747884593e+001dB,9.16814683865134e+001°)
3.64344344344344e+004	(7.84600960279626e+001dB,9.16930940257443e+001°)
3.64484484484484e+004	(7.84493692158669e+001dB,9.17048403056875e+001°)
3.64624624624625e+004	(7.84385938594168e+001dB,9.17167089015840e+001°)
3.64764764764765e+004	(7.84277694593946e+001dB,9.17287015178434e+001°)
3.64904904904905e+004	(7.84168955100154e+001dB,9.17408198886522e+001°)
3.65045045045045e+004	(7.84059714988213e+001dB,9.17530657786048e+001°)
3.65185185185185e+004	(7.83949969065722e+001dB,9.17654409833421e+001°)
3.65325325325325e+004	(7.83839712071351e+001dB,9.17779473302068e+001°)
3.65465465465465e+004	(7.83728938673716e+001dB,9.17905866789203e+001°)
3.65605605605606e+004	(7.83617643470228e+001dB,9.18033609222719e+001°)
3.65745745745746e+004	(7.83505820985923e+001dB,9.18162719868258e+001°)
3.65885885885886e+004	(7.83393465672262e+001dB,9.18293218336449e+001°)
3.66026026026026e+004	(7.83280571905923e+001dB,9.18425124590371e+001°)
3.66166166166166e+004	(7.83167133987552e+001dB,9.18558458953155e+001°)
3.66306306306306e+004	(7.83053146140500e+001dB,9.18693242115785e+001°)
3.66446446446446e+004	(7.82938602509537e+001dB,9.18829495145164e+001°)
3.66586586586586e+004	(7.82823497159531e+001dB,9.18967239492233e+001°)
3.66726726726727e+004	(7.82707824074112e+001dB,9.19106497000487e+001°)
3.66866866866867e+004	(7.82591577154304e+001dB,9.19247289914574e+001°)
3.67007007007007e+004	(7.82474750217131e+001dB,9.19389640889168e+001°)
3.67147147147147e+004	(7.82357336994196e+001dB,9.19533572998058e+001°)
3.67287287287287e+004	(7.82239331130230e+001dB,9.19679109743473e+001°)
3.67427427427427e+004	(7.82120726181616e+001dB,9.19826275065651e+001°)
3.67567567567567e+004	(7.82001515614884e+001dB,9.19975093352683e+001°)
3.67707707707708e+004	(7.81881692805167e+001dB,9.20125589450551e+001°)
3.67847847847848e+004	(7.81761251034641e+001dB,9.20277788673516e+001°)
3.67987987987988e+004	(7.81640183490919e+001dB,9.20431716814687e+001°)
3.68128128128128e+004	(7.81518483265425e+001dB,9.20587400156964e+001°)
3.68268268268268e+004	(7.81396143351729e+001dB,9.20744865484196e+001°)
3.68408408408408e+004	(7.81273156643846e+001dB,9.20904140092657e+001°)
3.68548548548548e+004	(7.81149515934508e+001dB,9.21065251802886e+001°)
3.68688688688689e+004	(7.81025213913400e+001dB,9.21228228971736e+001°)
3.68828828828829e+004	(7.80900243165351e+001dB,9.21393100504883e+001°)
3.68968968968969e+004	(7.80774596168500e+001dB,9.21559895869527e+001°)
3.69109109109109e+004	(7.80648265292421e+001dB,9.21728645107554e+001°)
3.69249249249249e+004	(7.80521242796205e+001dB,9.21899378849035e+001°)
3.69389389389389e+004	(7.80393520826506e+001dB,9.22072128326013e+001°)
3.69529529529529e+004	(7.80265091415556e+001dB,9.22246925386816e+001°)
3.69669669669670e+004	(7.80135946479121e+001dB,9.22423802510610e+001°)
3.69809809809810e+004	(7.80006077814430e+001dB,9.22602792822459e+001°)
3.69949949949950e+004	(7.79875477098057e+001dB,9.22783930108773e+001°)
3.70090090090090e+004	(7.79744135883757e+001dB,9.22967248833190e+001°)
3.70230230230230e+004	(7.79612045600262e+001dB,9.23152784152893e+001°)
3.70370370370370e+004	(7.79479197549024e+001dB,9.23340571935376e+001°)
3.70510510510510e+004	(7.79345582901923e+001dB,9.23530648775753e+001°)
3.70650650650651e+004	(7.79211192698915e+001dB,9.23723052014477e+001°)
3.70790790790791e+004	(7.79076017845636e+001dB,9.23917819755548e+001°)
3.70930930930931e+004	(7.78940049110963e+001dB,9.24114990885408e+001°)
3.71071071071071e+004	(7.78803277124511e+001dB,9.24314605092119e+001°)
3.71211211211211e+004	(7.78665692374089e+001dB,9.24516702885329e+001°)
3.71351351351351e+004	(7.78527285203097e+001dB,9.24721325616706e+001°)
3.71491491491491e+004	(7.78388045807869e+001dB,9.24928515500950e+001°)
3.71631631631631e+004	(7.78247964234966e+001dB,9.25138315637470e+001°)
3.71771771771772e+004	(7.78107030378397e+001dB,9.25350770032651e+001°)
3.71911911911912e+004	(7.77965233976805e+001dB,9.25565923622844e+001°)
3.72052052052052e+004	(7.77822564610572e+001dB,9.25783822297986e+001°)
3.72192192192192e+004	(7.77679011698875e+001dB,9.26004512925855e+001°)
3.72332332332332e+004	(7.77534564496672e+001dB,9.26228043377186e+001°)
3.72472472472472e+004	(7.77389212091639e+001dB,9.26454462551479e+001°)
3.72612612612612e+004	(7.77242943401021e+001dB,9.26683820403531e+001°)
3.72752752752753e+004	(7.77095747168435e+001dB,9.26916167970802e+001°)
3.72892892892893e+004	(7.76947611960591e+001dB,9.27151557401668e+001°)
3.73033033033033e+004	(7.76798526163962e+001dB,9.27390041984457e+001°)
3.73173173173173e+004	(7.76648477981355e+001dB,9.27631676177357e+001°)
3.73313313313313e+004	(7.76497455428443e+001dB,9.27876515639363e+001°)
3.73453453453453e+004	(7.76345446330193e+001dB,9.28124617262000e+001°)
3.73593593593593e+004	(7.76192438317239e+001dB,9.28376039202205e+001°)
3.73733733733734e+004	(7.76038418822166e+001dB,9.28630840916072e+001°)
3.73873873873874e+004	(7.75883375075724e+001dB,9.28889083193788e+001°)
3.74014014014014e+004	(7.75727294102952e+001dB,9.29150828195539e+001°)
3.74154154154154e+004	(7.75570162719225e+001dB,9.29416139488636e+001°)
3.74294294294294e+004	(7.75411967526223e+001dB,9.29685082085781e+001°)
3.74434434434434e+004	(7.75252694907799e+001dB,9.29957722484530e+001°)
3.74574574574574e+004	(7.75092331025771e+001dB,9.30234128707990e+001°)
3.74714714714715e+004	(7.74930861815629e+001dB,9.30514370347012e+001°)
3.74854854854855e+004	(7.74768272982130e+001dB,9.30798518603335e+001°)
3.74994994994995e+004	(7.74604549994828e+001dB,9.31086646334596e+001°)
3.75135135135135e+004	(7.74439678083483e+001dB,9.31378828100439e+001°)
3.75275275275275e+004	(7.74273642233394e+001dB,9.31675140210308e+001°)
3.75415415415415e+004	(7.74106427180620e+001dB,9.31975660772742e+001°)
3.75555555555555e+004	(7.73938017407104e+001dB,9.32280469746326e+001°)
3.75695695695695e+004	(7.73768397135699e+001dB,9.32589648992214e+001°)
3.75835835835836e+004	(7.73597550325084e+001dB,9.32903282328589e+001°)
3.75975975975976e+004	(7.73425460664574e+001dB,9.33221455586693e+001°)
3.76116116116116e+004	(7.73252111568827e+001dB,9.33544256668970e+001°)
3.76256256256256e+004	(7.73077486172432e+001dB,9.33871775608960e+001°)
3.76396396396396e+004	(7.72901567324397e+001dB,9.34204104633326e+001°)
3.76536536536536e+004	(7.72724337582509e+001dB,9.34541338225978e+001°)
3.76676676676676e+004	(7.72545779207591e+001dB,9.34883573194324e+001°)
3.76816816816817e+004	(7.72365874157631e+001dB,9.35230908737809e+001°)
3.76956956956957e+004	(7.72184604081796e+001dB,9.35583446518851e+001°)
3.77097097097097e+004	(7.72001950314326e+001dB,9.35941290736130e+001°)
3.77237237237237e+004	(7.71817893868300e+001dB,9.36304548200507e+001°)
3.77377377377377e+004	(7.71632415429284e+001dB,9.36673328413543e+001°)
3.77517517517517e+004	(7.71445495348843e+001dB,9.37047743648749e+001°)
3.77657657657657e+004	(7.71257113637931e+001dB,9.37427909035731e+001°)
3.77797797797798e+004	(7.71067249960157e+001dB,9.37813942647306e+001°)
3.77937937937938e+004	(7.70875883624899e+001dB,9.38205965589578e+001°)
3.78078078078078e+004	(7.70682993580311e+001dB,9.38604102095447e+001°)
3.78218218218218e+004	(7.70488558406178e+001dB,9.39008479621223e+001°)
3.78358358358358e+004	(7.70292556306647e+001dB,9.39419228946933e+001°)
3.78498498498498e+004	(7.70094965102811e+001dB,9.39836484280065e+001°)
3.78638638638638e+004	(7.69895762225168e+001dB,9.40260383363152e+001°)
3.78778778778779e+004	(7.69694924705937e+001dB,9.40691067585376e+001°)
3.78918918918919e+004	(7.69492429171234e+001dB,9.41128682098006e+001°)
3.79059059059059e+004	(7.69288251833114e+001dB,9.41573375934350e+001°)
3.79199199199199e+004	(7.69082368481477e+001dB,9.42025302133941e+001°)
3.79339339339339e+004	(7.68874754475828e+001dB,9.42484617871500e+001°)
3.79479479479479e+004	(7.68665384736912e+001dB,9.42951484590509e+001°)
3.79619619619619e+004	(7.68454233738202e+001dB,9.43426068142012e+001°)
3.79759759759759e+004	(7.68241275497258e+001dB,9.43908538928440e+001°)
3.79899899899900e+004	(7.68026483566959e+001dB,9.44399072053029e+001°)
3.80040040040040e+004	(7.67809831026586e+001dB,9.44897847474795e+001°)
3.80180180180180e+004	(7.67591290472803e+001dB,9.45405050169527e+001°)
3.80320320320320e+004	(7.67370834010487e+001dB,9.45920870296872e+001°)
3.80460460460460e+004	(7.67148433243462e+001dB,9.46445503373952e+001°)
3.80600600600600e+004	(7.66924059265095e+001dB,9.46979150455570e+001°)
3.80740740740740e+004	(7.66697682648794e+001dB,9.47522018321549e+001°)
3.80880880880881e+004	(7.66469273438400e+001dB,9.48074319671355e+001°)
3.81021021021021e+004	(7.66238801138474e+001dB,9.48636273326306e+001°)
3.81161161161161e+004	(7.66006234704500e+001dB,9.49208104439855e+001°)
3.81301301301301e+004	(7.65771542533005e+001dB,9.49790044716110e+001°)
3.81441441441441e+004	(7.65534692451599e+001dB,9.50382332637101e+001°)
3.81581581581581e+004	(7.65295651708973e+001dB,9.50985213699203e+001°)
3.81721721721721e+004	(7.65054386964825e+001dB,9.51598940658912e+001°)
3.81861861861862e+004	(7.64810864279770e+001dB,9.52223773788663e+001°)
3.82002002002002e+004	(7.64565049105224e+001dB,9.52859981142989e+001°)
3.82142142142142e+004	(7.64316906273278e+001dB,9.53507838835487e+001°)
3.82282282282282e+004	(7.64066399986613e+001dB,9.54167631327265e+001°)
3.82422422422422e+004	(7.63813493808417e+001dB,9.54839651726953e+001°)
3.82562562562562e+004	(7.63558150652403e+001dB,9.55524202103545e+001°)
3.82702702702702e+004	(7.63300332772877e+001dB,9.56221593811696e+001°)
3.82842842842843e+004	(7.63040001754953e+001dB,9.56932147831124e+001°)
3.82982982982983e+004	(7.62777118504889e+001dB,9.57656195119753e+001°)
3.83123123123123e+004	(7.62511643240624e+001dB,9.58394076982025e+001°)
3.83263263263263e+004	(7.62243535482514e+001dB,9.59146145452581e+001°)
3.83403403403403e+004	(7.61972754044353e+001dB,9.59912763696440e+001°)
3.83543543543543e+004	(7.61699257024667e+001dB,9.60694306425823e+001°)
3.83683683683683e+004	(7.61423001798389e+001dB,9.61491160335309e+001°)
3.83823823823823e+004	(7.61143945008935e+001dB,9.62303724555311e+001°)
3.83963963963964e+004	(7.60862042560752e+001dB,9.63132411125399e+001°)
3.84104104104104e+004	(7.60577249612388e+001dB,9.63977645487822e+001°)
3.84244244244244e+004	(7.60289520570183e+001dB,9.64839867002774e+001°)
3.84384384384384e+004	(7.59998809082645e+001dB,9.65719529486085e+001°)
3.84524524524524e+004	(7.59705068035584e+001dB,9.66617101770441e+001°)
3.84664664664664e+004	(7.59408249548112e+001dB,9.67533068291265e+001°)
3.84804804804804e+004	(7.59108304969628e+001dB,9.68467929698719e+001°)
3.84944944944945e+004	(7.58805184877844e+001dB,9.69422203496490e+001°)
3.85085085085085e+004	(7.58498839078056e+001dB,9.70396424709428e+001°)
3.85225225225225e+004	(7.58189216603698e+001dB,9.71391146580559e+001°)
3.85365365365365e+004	(7.57876265718413e+001dB,9.72406941299674e+001°)
3.85505505505505e+004	(7.57559933919741e+001dB,9.73444400764534e+001°)
3.85645645645645e+004	(7.57240167944617e+001dB,9.74504137376418e+001°)
3.85785785785785e+004	(7.56916913776862e+001dB,9.75586784871567e+001°)
3.85925925925926e+004	(7.56590116656894e+001dB,9.76692999190599e+001°)
3.86066066066066e+004	(7.56259721093844e+001dB,9.77823459387130e+001°)
3.86206206206206e+004	(7.55925670880346e+001dB,9.78978868577984e+001°)
3.86346346346346e+004	(7.55587909110295e+001dB,9.80159954937019e+001°)
3.86486486486486e+004	(7.55246378199782e+001dB,9.81367472733996e+001°)
3.86626626626626e+004	(7.54901019911615e+001dB,9.82602203421482e+001°)
3.86766766766766e+004	(7.54551775383727e+001dB,9.83864956771707e+001°)
3.86906906906907e+004	(7.54198585161821e+001dB,9.85156572065325e+001°)
3.87047047047047e+004	(7.53841389236727e+001dB,9.86477919335358e+001°)
3.87187187187187e+004	(7.53480127086882e+001dB,9.87829900668408e+001°)
3.87327327327327e+004	(7.53114737726395e+001dB,9.89213451565542e+001°)
3.87467467467467e+004	(7.52745159759294e+001dB,9.90629542366338e+001°)
3.87607607607607e+004	(7.52371331440470e+001dB,9.92079179738267e+001°)
3.87747747747747e+004	(7.51993190743995e+001dB,9.93563408234822e+001°)
3.87887887887887e+004	(7.51610675439494e+001dB,9.95083311925430e+001°)
3.88028028028028e+004	(7.51223723177274e+001dB,9.96640016099752e+001°)
3.88168168168168e+004	(7.50832271583117e+001dB,9.98234689050535e+001°)
3.88308308308308e+004	(7.50436258363549e+001dB,9.99868543937654e+001°)
3.88448448448448e+004	(7.50035621422589e+001dB,1.00154284073687e+002°)
3.88588588588588e+004	(7.49630298991042e+001dB,1.00325888827701e+002°)
3.88728728728728e+004	(7.49220229769475e+001dB,1.00501804636879e+002°)
3.88868868868868e+004	(7.48805353086128e+001dB,1.00682172802889e+002°)
3.89009009009009e+004	(7.48385609071152e+001dB,1.00867140180296e+002°)
3.89149149149149e+004	(7.47960938848638e+001dB,1.01056859419083e+002°)
3.89289289289289e+004	(7.47531284748058e+001dB,1.01251489217735e+002°)
3.89429429429429e+004	(7.47096590536915e+001dB,1.01451194587262e+002°)
3.89569569569569e+004	(7.46656801676470e+001dB,1.01656147126416e+002°)
3.89709709709709e+004	(7.46211865602697e+001dB,1.01866525308465e+002°)
3.89849849849849e+004	(7.45761732034676e+001dB,1.02082514779751e+002°)
3.89989989989990e+004	(7.45306353312934e+001dB,1.02304308670288e+002°)
3.90130130130130e+004	(7.44845684770418e+001dB,1.02532107916622e+002°)
3.90270270270270e+004	(7.44379685138966e+001dB,1.02766121597036e+002°)
3.90410410410410e+004	(7.43908316994522e+001dB,1.03006567279250e+002°)
3.90550550550550e+004	(7.43431547244424e+001dB,1.03253671380554e+002°)
3.90690690690690e+004	(7.42949347660584e+001dB,1.03507669540331e+002°)
3.90830830830830e+004	(7.42461695462520e+001dB,1.03768807004730e+002°)
3.90970970970971e+004	(7.41968573954548e+001dB,1.04037339023102e+002°)
3.91111111111111e+004	(7.41469973222033e+001dB,1.04313531255849e+002°)
3.91251251251251e+004	(7.40965890891496e+001dB,1.04597660192779e+002°)
3.91391391391391e+004	(7.40456332960303e+001dB,1.04890013581254e+002°)
3.91531531531531e+004	(7.39941314701658e+001dB,1.05190890862839e+002°)
3.91671671671671e+004	(7.39420861651318e+001dB,1.05500603617058e+002°)
3.91811811811811e+004	(7.38895010682718e+001dB,1.05819476010396e+002°)
3.91951951951951e+004	(7.38363811177852e+001dB,1.06147845248407e+002°)
3.92092092092092e+004	(7.37827326301552e+001dB,1.06486062028199e+002°)
3.92232232232232e+004	(7.37285634387419e+001dB,1.06834490988153e+002°)
3.92372372372372e+004	(7.36738830444041e+001dB,1.07193511151025e+002°)
3.92512512512512e+004	(7.36187027790787e+001dB,1.07563516356025e+002°)
3.92652652652652e+004	(7.35630359832683e+001dB,1.07944915674537e+002°)
3.92792792792792e+004	(7.35068981984473e+001dB,1.08338133803341e+002°)
3.92932932932932e+004	(7.34503073754261e+001dB,1.08743611428160e+002°)
3.93073073073073e+004	(7.33932840997499e+001dB,1.09161805549269e+002°)
3.93213213213213e+004	(7.33358518352077e+001dB,1.09593189759481e+002°)
3.93353353353353e+004	(7.32780371865696e+001dB,1.10038254463621e+002°)
3.93493493493493e+004	(7.32198701826183e+001dB,1.10497507026776e+002°)
3.93633633633633e+004	(7.31613845805355e+001dB,1.10971471836960e+002°)
3.93773773773773e+004	(7.31026181926498e+001dB,1.11460690265950e+002°)
3.93913913913913e+004	(7.30436132364279e+001dB,1.11965720509683e+002°)
3.94054054054054e+004	(7.29844167084954e+001dB,1.12487137287496e+002°)
3.94194194194194e+004	(7.29250807832833e+001dB,1.13025531376920e+002°)
3.94334334334334e+004	(7.28656632366344e+001dB,1.13581508957896e+002°)
3.94474474474474e+004	(7.28062278944449e+001dB,1.14155690737675e+002°)
3.94614614614614e+004	(7.27468451059807e+001dB,1.14748710824450e+002°)
3.94754754754754e+004	(7.26875922410651e+001dB,1.15361215314848e+002°)
3.94894894894894e+004	(7.26285542097318e+001dB,1.15993860557272e+002°)
3.95035035035035e+004	(7.25698240022364e+001dB,1.16647311050100e+002°)
3.95175175175175e+004	(7.25115032464808e+001dB,1.17322236930891e+002°)
3.95315315315315e+004	(7.24537027788950e+001dB,1.18019311010237e+002°)
3.95455455455455e+004	(7.23965432236960e+001dB,1.18739205301945e+002°)
3.95595595595595e+004	(7.23401555740815e+001dB,1.19482586999911e+002°)
3.95735735735735e+004	(7.22846817674214e+001dB,1.20250113851734e+002°)
3.95875875875875e+004	(7.22302752448327e+001dB,1.21042428880249e+002°)
3.96016016016015e+004	(7.21771014836065e+001dB,1.21860154406593e+002°)
3.96156156156156e+004	(7.21253384889830e+001dB,1.22703885333337e+002°)
3.96296296296296e+004	(7.20751772295860e+001dB,1.23574181653308e+002°)
3.96436436436436e+004	(7.20268219985726e+001dB,1.24471560159809e+002°)
3.96576576576576e+004	(7.19804906803463e+001dB,1.25396485347613e+002°)
3.96716716716716e+004	(7.19364149004666e+001dB,1.26349359511416e+002°)
3.96856856856856e+004	(7.18948400344187e+001dB,1.27330512070128e+002°)
3.96996996996996e+004	(7.18560250492600e+001dB,1.28340188171452e+002°)
3.97137137137137e+004	(7.18202421510184e+001dB,1.29378536662054e+002°)
3.97277277277277e+004	(7.17877762102747e+001dB,1.30445597543742e+002°)
3.97417417417417e+004	(7.17589239388634e+001dB,1.31541289075426e+002°)
3.97557557557557e+004	(7.17339927922797e+001dB,1.32665394723055e+002°)
3.97697697697697e+004	(7.17132995753246e+001dB,1.33817550204042e+002°)
3.97837837837837e+004	(7.16971687332141e+001dB,1.34997230917319e+002°)
3.97977977977977e+004	(7.16859303166101e+001dB,1.36203740092368e+002°)
3.98118118118118e+004	(7.16799176172861e+001dB,1.37436198027972e+002°)
3.98258258258258e+004	(7.16794644809086e+001dB,1.38693532820476e+002°)
3.98398398398398e+004	(7.16849023152911e+001dB,1.39974472998790e+002°)
3.98538538538538e+004	(7.16965568251374e+001dB,1.41277542485436e+002°)
3.98678678678678e+004	(7.17147445183409e+001dB,1.42601058286631e+002°)
3.98818818818818e+004	(7.17397690429158e+001dB,1.43943131276845e+002°)
3.98958958958958e+004	(7.17719174270778e+001dB,1.45301670383072e+002°)
3.99099099099099e+004	(7.18114563072004e+001dB,1.46674390390791e+002°)
3.99239239239239e+004	(7.18586282378370e+001dB,1.48058823488977e+002°)
3.99379379379379e+004	(7.19136481843698e+001dB,1.49452334548734e+002°)
3.99519519519519e+004	(7.19767003008696e+001dB,1.50852139994636e+002°)
3.99659659659659e+004	(7.20479350931534e+001dB,1.52255329986386e+002°)
3.99799799799799e+004	(7.21274670590814e+001dB,1.53658893489860e+002°)
3.99939939939939e+004	(7.22153728855921e+001dB,1.55059745688729e+002°)
4.00080080080080e+004	(7.23116902644927e+001dB,1.56454757080731e+002°)
4.00220220220220e+004	(7.24164173681087e+001dB,1.57840783522986e+002°)
4.00360360360360e+004	(7.25295130024064e+001dB,1.59214696444846e+002°)
4.00500500500500e+004	(7.26508974305906e+001dB,1.60573412438215e+002°)
4.00640640640640e+004	(7.27804538359943e+001dB,1.61913921464605e+002°)
4.00780780780780e+004	(7.29180303708132e+001dB,1.63233312982970e+002°)
4.00920920920920e+004	(7.30634427180866e+001dB,1.64528799398270e+002°)
4.01061061061060e+004	(7.32164770794059e+001dB,1.65797736350197e+002°)
4.01201201201201e+004	(7.33768934908142e+001dB,1.67037639496094e+002°)
4.01341341341341e+004	(7.35444293642008e+001dB,1.68246197584267e+002°)
4.01481481481481e+004	(7.37188031516305e+001dB,1.69421281752289e+002°)
4.01621621621621e+004	(7.38997180343726e+001dB,1.70560951114856e+002°)
4.01761761761761e+004	(7.40868655465157e+001dB,1.71663454819832e+002°)
4.01901901901901e+004	(7.42799290542828e+001dB,1.72727230843443e+002°)
4.02042042042041e+004	(7.44785870248789e+001dB,1.73750901867961e+002°)
4.02182182182182e+004	(7.46825160327390e+001dB,1.74733268632384e+002°)
4.02322322322322e+004	(7.48913934649881e+001dB,1.75673301172989e+002°)
4.02462462462462e+004	(7.51048999012964e+001dB,1.76570128377131e+002°)
4.02602602602602e+004	(7.53227211555742e+001dB,1.77423026262958e+002°)
4.02742742742742e+004	(7.55445499775821e+001dB,1.78231405374605e+002°)
4.02882882882882e+004	(7.57700874215419e+001dB,1.78994797648392e+002°)
4.03023023023022e+004	(7.59990438958681e+001dB,1.79712843066561e+002°)
4.03163163163163e+004	(7.62311399135012e+001dB,-1.79614723628095e+002°)
4.03303303303303e+004	(7.64661065660054e+001dB,-1.78988085927153e+002°)
4.03443443443443e+004	(7.67036857468088e+001dB,-1.78407358073985e+002°)
4.03583583583583e+004	(7.69436301498898e+001dB,-1.77872596955617e+002°)
4.03723723723723e+004	(7.71857030702183e+001dB,-1.77383813257262e+002°)
4.03863863863863e+004	(7.74296780314138e+001dB,-1.76940981799057e+002°)
4.04004004004003e+004	(7.76753382646462e+001dB,-1.76544051000155e+002°)
4.04144144144144e+004	(7.79224760610729e+001dB,-1.76192951438256e+002°)
4.04284284284284e+004	(7.81708920180420e+001dB,-1.75887603488756e+002°)
4.04424424424424e+004	(7.84203941972372e+001dB,-1.75627924041539e+002°)
4.04564564564564e+004	(7.86707972108206e+001dB,-1.75413832301310e+002°)
4.04704704704704e+004	(7.89219212497299e+001dB,-1.75245254684781e+002°)
4.04844844844844e+004	(7.91735910664492e+001dB,-1.75122128829544e+002°)
